ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
RWA,Kigali,3791105,Wife beating justified for at least one specific reason [Men],6.2,1,RW,Rwanda,2015,RW2015DHS,WE_AWBT_M_AGR,176434060,I,442001,1442001,Region,Kigali,0,,0,1,WEAWBTMAGR,RWDHS2015442001,2014-15,DHS,804,823,,,1
RWA,South,7283302,Wife beating justified for at least one specific reason [Men],17.2,1,RW,Rwanda,2015,RW2015DHS,WE_AWBT_M_AGR,176434060,I,442002,1442002,Region,South,0,,0,1,WEAWBTMAGR,RWDHS2015442002,2014-15,DHS,1327,1441,,,1
RWA,West,1970170,Wife beating justified for at least one specific reason [Men],23.4,1,RW,Rwanda,2015,RW2015DHS,WE_AWBT_M_AGR,176434060,I,442003,1442003,Region,West,0,,0,1,WEAWBTMAGR,RWDHS2015442003,2014-15,DHS,1182,1209,,,1
RWA,North,5122932,Wife beating justified for at least one specific reason [Men],27.2,1,RW,Rwanda,2015,RW2015DHS,WE_AWBT_M_AGR,176434060,I,442004,1442004,Region,North,0,,0,1,WEAWBTMAGR,RWDHS2015442004,2014-15,DHS,851,830,,,1
RWA,East,3372823,Wife beating justified for at least one specific reason [Men],14.8,1,RW,Rwanda,2015,RW2015DHS,WE_AWBT_M_AGR,176434060,I,442005,1442005,Region,East,0,,0,1,WEAWBTMAGR,RWDHS2015442005,2014-15,DHS,1413,1282,,,1
RWA,Kigali,6465792,Physical or sexual violence committed by husband/partner in last 12 months,19.1,1,RW,Rwanda,2015,RW2015DHS,DV_SPV1_W_POS,198303060,I,442001,1442001,Region,Kigali,631001,Ever-married,0,0,DVSPV1WPOS,RWDHS2015442001,2014-15,DHS,207,216,,,1
RWA,South,7826542,Physical or sexual violence committed by husband/partner in last 12 months,22,1,RW,Rwanda,2015,RW2015DHS,DV_SPV1_W_POS,198303060,I,442002,1442002,Region,South,631001,Ever-married,0,0,DVSPV1WPOS,RWDHS2015442002,2014-15,DHS,393,460,,,1
RWA,West,5738784,Physical or sexual violence committed by husband/partner in last 12 months,20,1,RW,Rwanda,2015,RW2015DHS,DV_SPV1_W_POS,198303060,I,442003,1442003,Region,West,631001,Ever-married,0,0,DVSPV1WPOS,RWDHS2015442003,2014-15,DHS,353,439,,,1
RWA,North,1301912,Physical or sexual violence committed by husband/partner in last 12 months,22.7,1,RW,Rwanda,2015,RW2015DHS,DV_SPV1_W_POS,198303060,I,442004,1442004,Region,North,631001,Ever-married,0,0,DVSPV1WPOS,RWDHS2015442004,2014-15,DHS,286,316,,,1
RWA,East,6976045,Physical or sexual violence committed by husband/partner in last 12 months,19.5,1,RW,Rwanda,2015,RW2015DHS,DV_SPV1_W_POS,198303060,I,442005,1442005,Region,East,631001,Ever-married,0,0,DVSPV1WPOS,RWDHS2015442005,2014-15,DHS,453,477,,,1
RWA,Kigali,6465793,Physical or sexual or emotional violence committed by husband/partner in last 12 months,24.4,1,RW,Rwanda,2015,RW2015DHS,DV_SPV1_W_ANY,198303070,I,442001,1442001,Region,Kigali,631001,Ever-married,0,0,DVSPV1WANY,RWDHS2015442001,2014-15,DHS,207,216,,,1
RWA,South,7826543,Physical or sexual or emotional violence committed by husband/partner in last 12 months,28.5,1,RW,Rwanda,2015,RW2015DHS,DV_SPV1_W_ANY,198303070,I,442002,1442002,Region,South,631001,Ever-married,0,0,DVSPV1WANY,RWDHS2015442002,2014-15,DHS,393,460,,,1
RWA,West,5738785,Physical or sexual or emotional violence committed by husband/partner in last 12 months,26.4,1,RW,Rwanda,2015,RW2015DHS,DV_SPV1_W_ANY,198303070,I,442003,1442003,Region,West,631001,Ever-married,0,0,DVSPV1WANY,RWDHS2015442003,2014-15,DHS,353,439,,,1
RWA,North,1301913,Physical or sexual or emotional violence committed by husband/partner in last 12 months,28.2,1,RW,Rwanda,2015,RW2015DHS,DV_SPV1_W_ANY,198303070,I,442004,1442004,Region,North,631001,Ever-married,0,0,DVSPV1WANY,RWDHS2015442004,2014-15,DHS,286,316,,,1
RWA,East,6976046,Physical or sexual or emotional violence committed by husband/partner in last 12 months,25.9,1,RW,Rwanda,2015,RW2015DHS,DV_SPV1_W_ANY,198303070,I,442005,1442005,Region,East,631001,Ever-married,0,0,DVSPV1WANY,RWDHS2015442005,2014-15,DHS,453,477,,,1
RWA,Kigali,2615253,Women with secondary or higher education,43.2,1,RW,Rwanda,2015,RW2015DHS,ED_EDUC_W_SEH,231203100,I,442001,1442001,Region,Kigali,0,,0,1,EDEDUCWSEH,RWDHS2015442001,2014-15,DHS,1799,1876,,,1
RWA,South,5674604,Women with secondary or higher education,20.4,1,RW,Rwanda,2015,RW2015DHS,ED_EDUC_W_SEH,231203100,I,442002,1442002,Region,South,0,,0,1,EDEDUCWSEH,RWDHS2015442002,2014-15,DHS,3214,3435,,,1
RWA,West,6027310,Women with secondary or higher education,21.7,1,RW,Rwanda,2015,RW2015DHS,ED_EDUC_W_SEH,231203100,I,442003,1442003,Region,West,0,,0,1,EDEDUCWSEH,RWDHS2015442003,2014-15,DHS,2965,3060,,,1
RWA,North,3020908,Women with secondary or higher education,21.8,1,RW,Rwanda,2015,RW2015DHS,ED_EDUC_W_SEH,231203100,I,442004,1442004,Region,North,0,,0,1,EDEDUCWSEH,RWDHS2015442004,2014-15,DHS,2211,2170,,,1
RWA,East,6972744,Women with secondary or higher education,18,1,RW,Rwanda,2015,RW2015DHS,ED_EDUC_W_SEH,231203100,I,442005,1442005,Region,East,0,,0,1,EDEDUCWSEH,RWDHS2015442005,2014-15,DHS,3308,2956,,,1
RWA,Kigali,5073868,Men with secondary or higher education,40.8,1,RW,Rwanda,2015,RW2015DHS,ED_EDUC_M_SEH,231204230,I,442001,1442001,Region,Kigali,0,,0,1,EDEDUCMSEH,RWDHS2015442001,2014-15,DHS,804,823,,,1
RWA,South,2997995,Men with secondary or higher education,22.5,1,RW,Rwanda,2015,RW2015DHS,ED_EDUC_M_SEH,231204230,I,442002,1442002,Region,South,0,,0,1,EDEDUCMSEH,RWDHS2015442002,2014-15,DHS,1327,1441,,,1
RWA,West,2112555,Men with secondary or higher education,25.5,1,RW,Rwanda,2015,RW2015DHS,ED_EDUC_M_SEH,231204230,I,442003,1442003,Region,West,0,,0,1,EDEDUCMSEH,RWDHS2015442003,2014-15,DHS,1182,1209,,,1
RWA,North,6553957,Men with secondary or higher education,21.8,1,RW,Rwanda,2015,RW2015DHS,ED_EDUC_M_SEH,231204230,I,442004,1442004,Region,North,0,,0,1,EDEDUCMSEH,RWDHS2015442004,2014-15,DHS,851,830,,,1
RWA,East,4501673,Men with secondary or higher education,23.5,1,RW,Rwanda,2015,RW2015DHS,ED_EDUC_M_SEH,231204230,I,442005,1442005,Region,East,0,,0,1,EDEDUCMSEH,RWDHS2015442005,2014-15,DHS,1413,1282,,,1
RWA,Kigali,3592838,Women with secondary or higher education,45.1,1,RW,Rwanda,2017,RW2017MIS,ED_EDUC_W_SEH,231203100,I,442001,1442001,Region,Kigali,0,,0,1,EDEDUCWSEH,RWMIS2017442001,2017,MIS,809,983,,,1
RWA,South,6465361,Women with secondary or higher education,22.3,1,RW,Rwanda,2017,RW2017MIS,ED_EDUC_W_SEH,231203100,I,442002,1442002,Region,South,0,,0,1,EDEDUCWSEH,RWMIS2017442002,2017,MIS,1019,1095,,,1
RWA,West,155890,Women with secondary or higher education,22.9,1,RW,Rwanda,2017,RW2017MIS,ED_EDUC_W_SEH,231203100,I,442003,1442003,Region,West,0,,0,1,EDEDUCWSEH,RWMIS2017442003,2017,MIS,1111,1040,,,1
RWA,North,6317649,Women with secondary or higher education,23.3,1,RW,Rwanda,2017,RW2017MIS,ED_EDUC_W_SEH,231203100,I,442004,1442004,Region,North,0,,0,1,EDEDUCWSEH,RWMIS2017442004,2017,MIS,952,928,,,1
RWA,East,3292815,Women with secondary or higher education,20.5,1,RW,Rwanda,2017,RW2017MIS,ED_EDUC_W_SEH,231203100,I,442005,1442005,Region,East,0,,0,1,EDEDUCWSEH,RWMIS2017442005,2017,MIS,1131,976,,,1
RWA,Kigali,7659144,Do not own land [Women],84,1,RW,Rwanda,2019,RW2019DHS,WE_OWNA_W_LNO,176263090,I,442001,1442001,Region,Kigali,0,,0,1,WEOWNAWLNO,RWDHS2019442001,2019-20,DHS,2166,1921,,,1
RWA,South,4074821,Do not own land [Women],69.5,1,RW,Rwanda,2019,RW2019DHS,WE_OWNA_W_LNO,176263090,I,442002,1442002,Region,South,0,,0,1,WEOWNAWLNO,RWDHS2019442002,2019-20,DHS,3065,3482,,,1
RWA,West,7339127,Do not own land [Women],68.9,1,RW,Rwanda,2019,RW2019DHS,WE_OWNA_W_LNO,176263090,I,442003,1442003,Region,West,0,,0,1,WEOWNAWLNO,RWDHS2019442003,2019-20,DHS,3174,3312,,,1
RWA,North,5792052,Do not own land [Women],55.3,1,RW,Rwanda,2019,RW2019DHS,WE_OWNA_W_LNO,176263090,I,442004,1442004,Region,North,0,,0,1,WEOWNAWLNO,RWDHS2019442004,2019-20,DHS,2226,2294,,,1
RWA,East,3593780,Do not own land [Women],69.7,1,RW,Rwanda,2019,RW2019DHS,WE_OWNA_W_LNO,176263090,I,442005,1442005,Region,East,0,,0,1,WEOWNAWLNO,RWDHS2019442005,2019-20,DHS,4003,3625,,,1
RWA,Kigali,7648589,Do not own land [Men],73.9,1,RW,Rwanda,2019,RW2019DHS,WE_OWNA_M_LNO,176264090,I,442001,1442001,Region,Kigali,0,,0,1,WEOWNAMLNO,RWDHS2019442001,2019-20,DHS,879,766,,,1
RWA,South,5958604,Do not own land [Men],65,1,RW,Rwanda,2019,RW2019DHS,WE_OWNA_M_LNO,176264090,I,442002,1442002,Region,South,0,,0,1,WEOWNAMLNO,RWDHS2019442002,2019-20,DHS,1239,1409,,,1
RWA,West,5676923,Do not own land [Men],69.4,1,RW,Rwanda,2019,RW2019DHS,WE_OWNA_M_LNO,176264090,I,442003,1442003,Region,West,0,,0,1,WEOWNAMLNO,RWDHS2019442003,2019-20,DHS,1268,1334,,,1
RWA,North,1680559,Do not own land [Men],51.4,1,RW,Rwanda,2019,RW2019DHS,WE_OWNA_M_LNO,176264090,I,442004,1442004,Region,North,0,,0,1,WEOWNAMLNO,RWDHS2019442004,2019-20,DHS,886,915,,,1
RWA,East,3261580,Do not own land [Men],66.4,1,RW,Rwanda,2019,RW2019DHS,WE_OWNA_M_LNO,176264090,I,442005,1442005,Region,East,0,,0,1,WEOWNAMLNO,RWDHS2019442005,2019-20,DHS,1574,1409,,,1
RWA,Kigali,7666427,Final say in all of the decisions [Women],68.1,1,RW,Rwanda,2019,RW2019DHS,WE_DMAK_W_3DC,176403040,I,442001,1442001,Region,Kigali,0,,0,1,WEDMAKW3DC,RWDHS2019442001,2019-20,DHS,1006,837,,,1
RWA,South,3221778,Final say in all of the decisions [Women],72.3,1,RW,Rwanda,2019,RW2019DHS,WE_DMAK_W_3DC,176403040,I,442002,1442002,Region,South,0,,0,1,WEDMAKW3DC,RWDHS2019442002,2019-20,DHS,1559,1755,,,1
RWA,West,1680763,Final say in all of the decisions [Women],61.5,1,RW,Rwanda,2019,RW2019DHS,WE_DMAK_W_3DC,176403040,I,442003,1442003,Region,West,0,,0,1,WEDMAKW3DC,RWDHS2019442003,2019-20,DHS,1628,1685,,,1
RWA,North,7149600,Final say in all of the decisions [Women],65.8,1,RW,Rwanda,2019,RW2019DHS,WE_DMAK_W_3DC,176403040,I,442004,1442004,Region,North,0,,0,1,WEDMAKW3DC,RWDHS2019442004,2019-20,DHS,1201,1226,,,1
RWA,East,2497536,Final say in all of the decisions [Women],71.6,1,RW,Rwanda,2019,RW2019DHS,WE_DMAK_W_3DC,176403040,I,442005,1442005,Region,East,0,,0,1,WEDMAKW3DC,RWDHS2019442005,2019-20,DHS,2007,1787,,,1
RWA,Kigali,7638463,Wife beating justified for at least one specific reason [Women],27.3,1,RW,Rwanda,2019,RW2019DHS,WE_AWBT_W_AGR,176433060,I,442001,1442001,Region,Kigali,0,,0,1,WEAWBTWAGR,RWDHS2019442001,2019-20,DHS,2166,1921,,,1
RWA,South,6617775,Wife beating justified for at least one specific reason [Women],59,1,RW,Rwanda,2019,RW2019DHS,WE_AWBT_W_AGR,176433060,I,442002,1442002,Region,South,0,,0,1,WEAWBTWAGR,RWDHS2019442002,2019-20,DHS,3065,3482,,,1
RWA,West,2668663,Wife beating justified for at least one specific reason [Women],58.5,1,RW,Rwanda,2019,RW2019DHS,WE_AWBT_W_AGR,176433060,I,442003,1442003,Region,West,0,,0,1,WEAWBTWAGR,RWDHS2019442003,2019-20,DHS,3174,3312,,,1
RWA,North,1680750,Wife beating justified for at least one specific reason [Women],57.9,1,RW,Rwanda,2019,RW2019DHS,WE_AWBT_W_AGR,176433060,I,442004,1442004,Region,North,0,,0,1,WEAWBTWAGR,RWDHS2019442004,2019-20,DHS,2226,2294,,,1
RWA,East,5358547,Wife beating justified for at least one specific reason [Women],42.6,1,RW,Rwanda,2019,RW2019DHS,WE_AWBT_W_AGR,176433060,I,442005,1442005,Region,East,0,,0,1,WEAWBTWAGR,RWDHS2019442005,2019-20,DHS,4003,3625,,,1
RWA,Kigali,7638629,Wife beating justified for at least one specific reason [Men],11,1,RW,Rwanda,2019,RW2019DHS,WE_AWBT_M_AGR,176434060,I,442001,1442001,Region,Kigali,0,,0,1,WEAWBTMAGR,RWDHS2019442001,2019-20,DHS,879,766,,,1
RWA,South,2567664,Wife beating justified for at least one specific reason [Men],18.7,1,RW,Rwanda,2019,RW2019DHS,WE_AWBT_M_AGR,176434060,I,442002,1442002,Region,South,0,,0,1,WEAWBTMAGR,RWDHS2019442002,2019-20,DHS,1239,1409,,,1
RWA,West,3561451,Wife beating justified for at least one specific reason [Men],26.7,1,RW,Rwanda,2019,RW2019DHS,WE_AWBT_M_AGR,176434060,I,442003,1442003,Region,West,0,,0,1,WEAWBTMAGR,RWDHS2019442003,2019-20,DHS,1268,1334,,,1
RWA,North,1680754,Wife beating justified for at least one specific reason [Men],18,1,RW,Rwanda,2019,RW2019DHS,WE_AWBT_M_AGR,176434060,I,442004,1442004,Region,North,0,,0,1,WEAWBTMAGR,RWDHS2019442004,2019-20,DHS,886,915,,,1
RWA,East,5875992,Wife beating justified for at least one specific reason [Men],14.2,1,RW,Rwanda,2019,RW2019DHS,WE_AWBT_M_AGR,176434060,I,442005,1442005,Region,East,0,,0,1,WEAWBTMAGR,RWDHS2019442005,2019-20,DHS,1574,1409,,,1
RWA,Kigali,1314244,Physical or sexual violence committed by husband/partner in last 12 months,21.6,1,RW,Rwanda,2019,RW2019DHS,DV_SPV1_W_POS,198303060,I,442001,1442001,Region,Kigali,631001,Ever-married,0,0,DVSPV1WPOS,RWDHS2019442001,2019-20,DHS,228,212,,,1
RWA,South,4518137,Physical or sexual violence committed by husband/partner in last 12 months,24.9,1,RW,Rwanda,2019,RW2019DHS,DV_SPV1_W_POS,198303060,I,442002,1442002,Region,South,631001,Ever-married,0,0,DVSPV1WPOS,RWDHS2019442002,2019-20,DHS,368,477,,,1
RWA,West,4470993,Physical or sexual violence committed by husband/partner in last 12 months,27.9,1,RW,Rwanda,2019,RW2019DHS,DV_SPV1_W_POS,198303060,I,442003,1442003,Region,West,631001,Ever-married,0,0,DVSPV1WPOS,RWDHS2019442003,2019-20,DHS,373,456,,,1
RWA,North,3457803,Physical or sexual violence committed by husband/partner in last 12 months,25.5,1,RW,Rwanda,2019,RW2019DHS,DV_SPV1_W_POS,198303060,I,442004,1442004,Region,North,631001,Ever-married,0,0,DVSPV1WPOS,RWDHS2019442004,2019-20,DHS,254,317,,,1
RWA,East,2127136,Physical or sexual violence committed by husband/partner in last 12 months,19.8,1,RW,Rwanda,2019,RW2019DHS,DV_SPV1_W_POS,198303060,I,442005,1442005,Region,East,631001,Ever-married,0,0,DVSPV1WPOS,RWDHS2019442005,2019-20,DHS,479,485,,,1
RWA,Kigali,1314245,Physical or sexual or emotional violence committed by husband/partner in last 12 months,30.2,1,RW,Rwanda,2019,RW2019DHS,DV_SPV1_W_ANY,198303070,I,442001,1442001,Region,Kigali,631001,Ever-married,0,0,DVSPV1WANY,RWDHS2019442001,2019-20,DHS,228,212,,,1
RWA,South,4518138,Physical or sexual or emotional violence committed by husband/partner in last 12 months,30.8,1,RW,Rwanda,2019,RW2019DHS,DV_SPV1_W_ANY,198303070,I,442002,1442002,Region,South,631001,Ever-married,0,0,DVSPV1WANY,RWDHS2019442002,2019-20,DHS,368,477,,,1
RWA,West,4470994,Physical or sexual or emotional violence committed by husband/partner in last 12 months,33.7,1,RW,Rwanda,2019,RW2019DHS,DV_SPV1_W_ANY,198303070,I,442003,1442003,Region,West,631001,Ever-married,0,0,DVSPV1WANY,RWDHS2019442003,2019-20,DHS,373,456,,,1
RWA,North,3457810,Physical or sexual or emotional violence committed by husband/partner in last 12 months,30,1,RW,Rwanda,2019,RW2019DHS,DV_SPV1_W_ANY,198303070,I,442004,1442004,Region,North,631001,Ever-married,0,0,DVSPV1WANY,RWDHS2019442004,2019-20,DHS,254,317,,,1
RWA,East,2127137,Physical or sexual or emotional violence committed by husband/partner in last 12 months,26.3,1,RW,Rwanda,2019,RW2019DHS,DV_SPV1_W_ANY,198303070,I,442005,1442005,Region,East,631001,Ever-married,0,0,DVSPV1WANY,RWDHS2019442005,2019-20,DHS,479,485,,,1
RWA,Kigali,7638535,Women with secondary or higher education,54.8,1,RW,Rwanda,2019,RW2019DHS,ED_EDUC_W_SEH,231203100,I,442001,1442001,Region,Kigali,0,,0,1,EDEDUCWSEH,RWDHS2019442001,2019-20,DHS,2166,1921,,,1
RWA,South,1821019,Women with secondary or higher education,27.9,1,RW,Rwanda,2019,RW2019DHS,ED_EDUC_W_SEH,231203100,I,442002,1442002,Region,South,0,,0,1,EDEDUCWSEH,RWDHS2019442002,2019-20,DHS,3065,3482,,,1
RWA,West,2632217,Women with secondary or higher education,27.1,1,RW,Rwanda,2019,RW2019DHS,ED_EDUC_W_SEH,231203100,I,442003,1442003,Region,West,0,,0,1,EDEDUCWSEH,RWDHS2019442003,2019-20,DHS,3174,3312,,,1
RWA,North,7254374,Women with secondary or higher education,26.9,1,RW,Rwanda,2019,RW2019DHS,ED_EDUC_W_SEH,231203100,I,442004,1442004,Region,North,0,,0,1,EDEDUCWSEH,RWDHS2019442004,2019-20,DHS,2226,2294,,,1
RWA,East,5978794,Women with secondary or higher education,30.6,1,RW,Rwanda,2019,RW2019DHS,ED_EDUC_W_SEH,231203100,I,442005,1442005,Region,East,0,,0,1,EDEDUCWSEH,RWDHS2019442005,2019-20,DHS,4003,3625,,,1
RWA,Kigali,7659269,Men with secondary or higher education,53.1,1,RW,Rwanda,2019,RW2019DHS,ED_EDUC_M_SEH,231204230,I,442001,1442001,Region,Kigali,0,,0,1,EDEDUCMSEH,RWDHS2019442001,2019-20,DHS,879,766,,,1
RWA,South,1235429,Men with secondary or higher education,25.5,1,RW,Rwanda,2019,RW2019DHS,ED_EDUC_M_SEH,231204230,I,442002,1442002,Region,South,0,,0,1,EDEDUCMSEH,RWDHS2019442002,2019-20,DHS,1239,1409,,,1
RWA,West,5385952,Men with secondary or higher education,30.8,1,RW,Rwanda,2019,RW2019DHS,ED_EDUC_M_SEH,231204230,I,442003,1442003,Region,West,0,,0,1,EDEDUCMSEH,RWDHS2019442003,2019-20,DHS,1268,1334,,,1
RWA,North,2920152,Men with secondary or higher education,26.9,1,RW,Rwanda,2019,RW2019DHS,ED_EDUC_M_SEH,231204230,I,442004,1442004,Region,North,0,,0,1,EDEDUCMSEH,RWDHS2019442004,2019-20,DHS,886,915,,,1
RWA,East,1966719,Men with secondary or higher education,28.3,1,RW,Rwanda,2019,RW2019DHS,ED_EDUC_M_SEH,231204230,I,442005,1442005,Region,East,0,,0,1,EDEDUCMSEH,RWDHS2019442005,2019-20,DHS,1574,1409,,,1
